episode_id,prefix_episode_id,task_uid,benchmark,arm,run,plan_run_order,seed,model_call_seed_t1,invocation,attempt,start_utc,fork_t,n_decisions,success,restoration_transcript_hash_matches,restoration_tool_result_reproduced_stored,durable_rows_lost_invocation,durable_rows_recovery_invocation
branch:log:mbpp/392#7:small#0,log:mbpp/392#7,mbpp/392,mbpp,small,0,428,1842423917,1842424018,8c343c83afdc,1,2026-09-20T02:30:24Z,1,2,1,1,1,0,1
branch:log:mbpp/392#7:small#1,log:mbpp/392#7,mbpp/392,mbpp,small,1,429,1546168975,1546169076,8c343c83afdc,1,2026-09-20T02:30:27Z,1,2,1,1,1,0,1
branch:log:mbpp/392#7:large#0,log:mbpp/392#7,mbpp/392,mbpp,large,0,430,1955480617,1955480718,8c343c83afdc,1,2026-09-20T02:30:31Z,1,3,0,1,1,0,2
branch:log:mbpp/392#7:large#1,log:mbpp/392#7,mbpp/392,mbpp,large,1,431,879992744,879992845,8c343c83afdc,1,2026-09-20T02:30:32Z,1,3,0,1,1,0,2
branch:log:mbpp/420#2:small#0,log:mbpp/420#2,mbpp/420,mbpp,small,0,432,689505977,689506078,8c343c83afdc,1,2026-09-20T02:30:38Z,1,3,0,1,1,0,2
branch:log:mbpp/420#2:small#1,log:mbpp/420#2,mbpp/420,mbpp,small,1,433,1185867431,1185867532,8c343c83afdc,1,2026-09-20T02:30:39Z,1,3,0,1,1,0,2
branch:log:mbpp/420#2:large#0,log:mbpp/420#2,mbpp/420,mbpp,large,0,434,31380000,31380101,8c343c83afdc,1,2026-09-20T02:30:42Z,1,3,0,1,1,0,2
branch:log:mbpp/420#2:large#1,log:mbpp/420#2,mbpp/420,mbpp,large,1,435,1604880922,1604881023,8c343c83afdc,1,2026-09-20T02:30:42Z,1,3,0,1,1,0,2
branch:log:mbpp/420#4:small#0,log:mbpp/420#4,mbpp/420,mbpp,small,0,436,124416442,124416543,8c343c83afdc,1,2026-09-20T02:30:47Z,1,3,0,1,1,0,2
branch:log:mbpp/420#4:small#1,log:mbpp/420#4,mbpp/420,mbpp,small,1,437,1505096860,1505096961,8c343c83afdc,1,2026-09-20T02:30:49Z,1,3,0,1,1,0,2
branch:log:mbpp/420#4:large#0,log:mbpp/420#4,mbpp/420,mbpp,large,0,438,428614438,428614539,8c343c83afdc,1,2026-09-20T02:30:49Z,1,3,0,1,1,0,2
branch:log:mbpp/420#4:large#1,log:mbpp/420#4,mbpp/420,mbpp,large,1,439,652967223,652967324,8c343c83afdc,1,2026-09-20T02:30:52Z,1,2,1,1,1,0,1
branch:log:mbpp/428#0:small#0,log:mbpp/428#0,mbpp/428,mbpp,small,0,440,1516339895,1516339996,8c343c83afdc,1,2026-09-20T02:30:53Z,1,3,0,1,1,0,2
branch:log:mbpp/428#0:small#1,log:mbpp/428#0,mbpp/428,mbpp,small,1,441,253472720,253472821,8c343c83afdc,1,2026-09-20T02:30:54Z,1,3,0,1,1,0,2
branch:log:mbpp/428#0:large#0,log:mbpp/428#0,mbpp/428,mbpp,large,0,442,1619720051,1619720152,8c343c83afdc,1,2026-09-20T02:31:00Z,1,3,0,1,1,0,2
branch:log:mbpp/428#0:large#1,log:mbpp/428#0,mbpp/428,mbpp,large,1,443,25430488,25430589,8c343c83afdc,1,2026-09-20T02:31:04Z,1,3,0,1,1,0,2
branch:log:mbpp/428#5:small#0,log:mbpp/428#5,mbpp/428,mbpp,small,0,444,931740042,931740143,8c343c83afdc,1,2026-09-20T02:31:06Z,1,3,0,1,1,0,2
branch:log:mbpp/428#5:small#1,log:mbpp/428#5,mbpp/428,mbpp,small,1,445,1089078678,1089078779,8c343c83afdc,1,2026-09-20T02:31:14Z,1,3,0,1,1,0,2
branch:log:mbpp/428#5:large#0,log:mbpp/428#5,mbpp/428,mbpp,large,0,446,359784033,359784134,8c343c83afdc,1,2026-09-20T02:31:21Z,1,3,0,1,1,0,2
branch:log:mbpp/428#5:large#1,log:mbpp/428#5,mbpp/428,mbpp,large,1,447,1414447286,1414447387,8c343c83afdc,1,2026-09-20T02:31:22Z,1,3,0,1,1,0,2
branch:log:mbpp/429#2:small#0,log:mbpp/429#2,mbpp/429,mbpp,small,0,448,1875734828,1875734929,8c343c83afdc,1,2026-09-20T02:31:39Z,1,3,0,1,1,0,2
branch:log:mbpp/429#2:small#1,log:mbpp/429#2,mbpp/429,mbpp,small,1,449,40132358,40132459,8c343c83afdc,1,2026-09-20T02:31:43Z,1,2,1,1,1,0,1
branch:log:mbpp/429#2:large#0,log:mbpp/429#2,mbpp/429,mbpp,large,0,450,1586115432,1586115533,8c343c83afdc,1,2026-09-20T02:31:45Z,1,2,1,1,1,0,1
branch:log:mbpp/429#2:large#1,log:mbpp/429#2,mbpp/429,mbpp,large,1,451,1775868363,1775868464,8c343c83afdc,1,2026-09-20T02:31:46Z,1,2,1,1,1,0,1
branch:log:mbpp/429#5:small#0,log:mbpp/429#5,mbpp/429,mbpp,small,0,452,705260009,705260110,8c343c83afdc,1,2026-09-20T02:31:49Z,1,3,0,1,1,0,2
branch:log:mbpp/429#5:small#1,log:mbpp/429#5,mbpp/429,mbpp,small,1,453,601381432,601381533,8c343c83afdc,1,2026-09-20T02:31:53Z,1,3,1,1,1,0,2
branch:log:mbpp/429#5:large#0,log:mbpp/429#5,mbpp/429,mbpp,large,0,454,868229295,868229396,8c343c83afdc,1,2026-09-20T02:31:53Z,1,2,1,1,1,0,1
branch:log:mbpp/429#5:large#1,log:mbpp/429#5,mbpp/429,mbpp,large,1,455,364097355,364097456,8c343c83afdc,1,2026-09-20T02:31:54Z,1,2,1,1,1,0,1
branch:log:mbpp/429#6:small#0,log:mbpp/429#6,mbpp/429,mbpp,small,0,456,2085875338,2085875439,8c343c83afdc,1,2026-09-20T02:32:00Z,1,3,0,1,1,0,2
branch:log:mbpp/429#6:small#1,log:mbpp/429#6,mbpp/429,mbpp,small,1,457,952641107,952641208,8c343c83afdc,1,2026-09-20T02:32:02Z,1,3,1,1,1,0,2
branch:log:mbpp/429#6:large#0,log:mbpp/429#6,mbpp/429,mbpp,large,0,458,1098644833,1098644934,8c343c83afdc,1,2026-09-20T02:32:06Z,1,2,1,1,1,0,1
branch:log:mbpp/429#6:large#1,log:mbpp/429#6,mbpp/429,mbpp,large,1,459,957125021,957125122,8c343c83afdc,1,2026-09-20T02:32:07Z,1,2,1,1,1,0,1
branch:log:mbpp/450#2:small#0,log:mbpp/450#2,mbpp/450,mbpp,small,0,460,1096274983,1096275084,8c343c83afdc,1,2026-09-20T02:32:11Z,1,3,0,1,1,0,2
branch:log:mbpp/450#2:small#1,log:mbpp/450#2,mbpp/450,mbpp,small,1,461,1665251837,1665251938,8c343c83afdc,1,2026-09-20T02:32:12Z,1,3,0,1,1,0,2
branch:log:mbpp/450#2:large#0,log:mbpp/450#2,mbpp/450,mbpp,large,0,462,882469500,882469601,8c343c83afdc,1,2026-09-20T02:32:12Z,1,2,1,1,1,0,1
branch:log:mbpp/450#2:large#1,log:mbpp/450#2,mbpp/450,mbpp,large,1,463,1180116304,1180116405,8c343c83afdc,1,2026-09-20T02:32:14Z,1,2,1,1,1,0,1
branch:log:mbpp/453#0:small#0,log:mbpp/453#0,mbpp/453,mbpp,small,0,464,1817809244,1817809345,8c343c83afdc,1,2026-09-20T02:32:20Z,1,3,0,1,1,0,2
branch:log:mbpp/453#0:small#1,log:mbpp/453#0,mbpp/453,mbpp,small,1,465,1466138549,1466138650,8c343c83afdc,1,2026-09-20T02:32:20Z,1,3,0,1,1,0,2
branch:log:mbpp/453#0:large#0,log:mbpp/453#0,mbpp/453,mbpp,large,0,466,651098979,651099080,8c343c83afdc,1,2026-09-20T02:32:21Z,1,3,0,1,1,0,2
branch:log:mbpp/453#0:large#1,log:mbpp/453#0,mbpp/453,mbpp,large,1,467,1992211528,1992211629,8c343c83afdc,1,2026-09-20T02:32:23Z,1,3,0,1,1,0,2
branch:log:mbpp/453#7:small#0,log:mbpp/453#7,mbpp/453,mbpp,small,0,468,729667655,729667756,8c343c83afdc,1,2026-09-20T02:32:33Z,1,3,0,1,1,0,2
branch:log:mbpp/453#7:small#1,log:mbpp/453#7,mbpp/453,mbpp,small,1,469,265892279,265892380,8c343c83afdc,1,2026-09-20T02:32:33Z,1,3,0,1,1,0,2
branch:log:mbpp/453#7:large#0,log:mbpp/453#7,mbpp/453,mbpp,large,0,470,152703919,152704020,8c343c83afdc,1,2026-09-20T02:32:44Z,1,3,0,1,1,0,2
branch:log:mbpp/453#7:large#1,log:mbpp/453#7,mbpp/453,mbpp,large,1,471,1783838540,1783838641,8c343c83afdc,1,2026-09-20T02:32:50Z,1,3,0,1,1,0,2
branch:log:mbpp/461#0:small#0,log:mbpp/461#0,mbpp/461,mbpp,small,0,472,1503630703,1503630804,8c343c83afdc,1,2026-09-20T02:32:54Z,1,3,0,1,1,0,2
branch:log:mbpp/461#0:small#1,log:mbpp/461#0,mbpp/461,mbpp,small,1,473,497977345,497977446,8c343c83afdc,1,2026-09-20T02:32:55Z,1,3,0,1,1,0,2
branch:log:mbpp/461#0:large#0,log:mbpp/461#0,mbpp/461,mbpp,large,0,474,1388143511,1388143612,8c343c83afdc,1,2026-09-20T02:32:56Z,1,3,0,1,1,0,2
branch:log:mbpp/461#0:large#1,log:mbpp/461#0,mbpp/461,mbpp,large,1,475,1953846716,1953846817,8c343c83afdc,1,2026-09-20T02:32:57Z,1,3,0,1,1,0,2
branch:log:mbpp/461#1:small#0,log:mbpp/461#1,mbpp/461,mbpp,small,0,476,369892902,369893003,8c343c83afdc,1,2026-09-20T02:33:01Z,1,3,0,1,1,0,2
branch:log:mbpp/461#1:small#1,log:mbpp/461#1,mbpp/461,mbpp,small,1,477,74381901,74382002,8c343c83afdc,1,2026-09-20T02:33:01Z,1,3,0,1,1,0,2
branch:log:mbpp/461#1:large#0,log:mbpp/461#1,mbpp/461,mbpp,large,0,478,1968002785,1968002886,8c343c83afdc,1,2026-09-20T02:33:04Z,1,3,0,1,1,0,2
branch:log:mbpp/461#1:large#1,log:mbpp/461#1,mbpp/461,mbpp,large,1,479,667882547,667882648,8c343c83afdc,1,2026-09-20T02:33:04Z,1,3,0,1,1,0,2
branch:log:mbpp/461#6:small#0,log:mbpp/461#6,mbpp/461,mbpp,small,0,480,400464328,400464429,8c343c83afdc,1,2026-09-20T02:33:07Z,1,3,0,1,1,0,2
branch:log:mbpp/461#6:small#1,log:mbpp/461#6,mbpp/461,mbpp,small,1,481,319021441,319021542,8c343c83afdc,1,2026-09-20T02:33:08Z,1,3,0,1,1,0,2
branch:log:mbpp/461#6:large#0,log:mbpp/461#6,mbpp/461,mbpp,large,0,482,2039533690,2039533791,8c343c83afdc,1,2026-09-20T02:33:10Z,1,3,0,1,1,0,2
branch:log:mbpp/461#6:large#1,log:mbpp/461#6,mbpp/461,mbpp,large,1,483,1497111822,1497111923,8c343c83afdc,1,2026-09-20T02:33:10Z,1,3,0,1,1,0,2
branch:log:mbpp/472#0:small#0,log:mbpp/472#0,mbpp/472,mbpp,small,0,484,1950528974,1950529075,8c343c83afdc,1,2026-09-20T02:33:14Z,1,3,1,1,1,0,2
branch:log:mbpp/472#0:small#1,log:mbpp/472#0,mbpp/472,mbpp,small,1,485,1383745679,1383745780,8c343c83afdc,1,2026-09-20T02:33:14Z,1,3,0,1,1,0,2
branch:log:mbpp/472#0:large#0,log:mbpp/472#0,mbpp/472,mbpp,large,0,486,1600314435,1600314536,8c343c83afdc,1,2026-09-20T02:33:16Z,1,3,0,1,1,0,2
branch:log:mbpp/472#0:large#1,log:mbpp/472#0,mbpp/472,mbpp,large,1,487,427698326,427698427,8c343c83afdc,1,2026-09-20T02:33:18Z,1,3,0,1,1,0,2
branch:log:mbpp/562#1:small#0,log:mbpp/562#1,mbpp/562,mbpp,small,0,488,1607536741,1607536842,8c343c83afdc,1,2026-09-20T02:33:26Z,1,3,0,1,1,0,2
branch:log:mbpp/562#1:small#1,log:mbpp/562#1,mbpp/562,mbpp,small,1,489,276822758,276822859,8c343c83afdc,1,2026-09-20T02:33:26Z,1,2,1,1,1,0,1
branch:log:mbpp/562#1:large#0,log:mbpp/562#1,mbpp/562,mbpp,large,0,490,1459486555,1459486656,8c343c83afdc,1,2026-09-20T02:33:29Z,1,3,0,1,1,0,2
branch:log:mbpp/562#1:large#1,log:mbpp/562#1,mbpp/562,mbpp,large,1,491,1197829121,1197829222,8c343c83afdc,1,2026-09-20T02:33:32Z,1,3,0,1,1,0,2
branch:log:mbpp/562#3:small#0,log:mbpp/562#3,mbpp/562,mbpp,small,0,492,854797371,854797472,8c343c83afdc,1,2026-09-20T02:33:43Z,1,3,0,1,1,0,2
branch:log:mbpp/562#3:small#1,log:mbpp/562#3,mbpp/562,mbpp,small,1,493,538300999,538301100,8c343c83afdc,1,2026-09-20T02:33:43Z,1,3,0,1,1,0,2
branch:log:mbpp/562#3:large#0,log:mbpp/562#3,mbpp/562,mbpp,large,0,494,1062861516,1062861617,8c343c83afdc,1,2026-09-20T02:33:55Z,1,3,0,1,1,0,2
branch:log:mbpp/562#3:large#1,log:mbpp/562#3,mbpp/562,mbpp,large,1,495,2063774810,2063774911,8c343c83afdc,1,2026-09-20T02:33:55Z,1,3,0,1,1,0,2
branch:log:mbpp/564#4:small#0,log:mbpp/564#4,mbpp/564,mbpp,small,0,496,1923638606,1923638707,8c343c83afdc,1,2026-09-20T02:33:56Z,1,3,0,1,1,0,2
branch:log:mbpp/564#4:small#1,log:mbpp/564#4,mbpp/564,mbpp,small,1,497,1588738816,1588738917,8c343c83afdc,1,2026-09-20T02:34:00Z,1,3,0,1,1,0,2
branch:log:mbpp/564#4:large#0,log:mbpp/564#4,mbpp/564,mbpp,large,0,498,141644015,141644116,8c343c83afdc,1,2026-09-20T02:34:00Z,1,3,0,1,1,0,2
branch:log:mbpp/564#4:large#1,log:mbpp/564#4,mbpp/564,mbpp,large,1,499,37624781,37624882,8c343c83afdc,1,2026-09-20T02:34:07Z,1,3,0,1,1,0,2
branch:log:mbpp/57#1:small#0,log:mbpp/57#1,mbpp/57,mbpp,small,0,500,559929484,559929585,8c343c83afdc,1,2026-09-20T02:34:12Z,1,3,0,1,1,0,2
branch:log:mbpp/57#1:small#1,log:mbpp/57#1,mbpp/57,mbpp,small,1,501,150767928,150768029,8c343c83afdc,1,2026-09-20T02:34:17Z,1,2,1,1,1,0,1
branch:log:mbpp/57#1:large#0,log:mbpp/57#1,mbpp/57,mbpp,large,0,502,1113757782,1113757883,8c343c83afdc,1,2026-09-20T02:34:19Z,1,2,1,1,1,0,1
branch:log:mbpp/57#1:large#1,log:mbpp/57#1,mbpp/57,mbpp,large,1,503,2146337662,2146337763,8c343c83afdc,1,2026-09-20T02:34:22Z,1,3,0,1,1,0,2
branch:log:mbpp/57#3:small#0,log:mbpp/57#3,mbpp/57,mbpp,small,0,504,594405799,594405900,8c343c83afdc,1,2026-09-20T02:34:32Z,1,3,1,1,1,0,2
branch:log:mbpp/57#3:small#1,log:mbpp/57#3,mbpp/57,mbpp,small,1,505,1480414599,1480414700,8c343c83afdc,1,2026-09-20T02:34:34Z,1,3,1,1,1,0,2
branch:log:mbpp/57#3:large#0,log:mbpp/57#3,mbpp/57,mbpp,large,0,506,2057610228,2057610329,8c343c83afdc,1,2026-09-20T02:34:38Z,1,3,1,1,1,0,2
branch:log:mbpp/57#3:large#1,log:mbpp/57#3,mbpp/57,mbpp,large,1,507,847669771,847669872,8c343c83afdc,1,2026-09-20T02:34:40Z,1,3,1,1,1,0,2
branch:log:mbpp/572#0:small#0,log:mbpp/572#0,mbpp/572,mbpp,small,0,508,165464476,165464577,8c343c83afdc,1,2026-09-20T02:34:44Z,1,3,0,1,1,0,2
branch:log:mbpp/572#0:small#1,log:mbpp/572#0,mbpp/572,mbpp,small,1,509,1860497886,1860497987,8c343c83afdc,1,2026-09-20T02:34:47Z,1,3,0,1,1,0,2
branch:log:mbpp/572#0:large#0,log:mbpp/572#0,mbpp/572,mbpp,large,0,510,1168361781,1168361882,8c343c83afdc,1,2026-09-20T02:34:51Z,1,3,0,1,1,0,2
branch:log:mbpp/572#0:large#1,log:mbpp/572#0,mbpp/572,mbpp,large,1,511,708914379,708914480,8c343c83afdc,1,2026-09-20T02:34:55Z,1,3,0,1,1,0,2
branch:log:mbpp/572#1:small#0,log:mbpp/572#1,mbpp/572,mbpp,small,0,512,1731222333,1731222434,8c343c83afdc,1,2026-09-20T02:35:00Z,1,3,0,1,1,0,2
branch:log:mbpp/572#1:small#1,log:mbpp/572#1,mbpp/572,mbpp,small,1,513,83680665,83680766,8c343c83afdc,1,2026-09-20T02:35:02Z,1,3,0,1,1,0,2
branch:log:mbpp/572#1:large#0,log:mbpp/572#1,mbpp/572,mbpp,large,0,514,157624325,157624426,8c343c83afdc,1,2026-09-20T02:35:08Z,1,3,0,1,1,0,2
branch:log:mbpp/572#1:large#1,log:mbpp/572#1,mbpp/572,mbpp,large,1,515,874328997,874329098,8c343c83afdc,1,2026-09-20T02:35:09Z,1,3,0,1,1,0,2
branch:log:mbpp/572#3:small#0,log:mbpp/572#3,mbpp/572,mbpp,small,0,516,1034967386,1034967487,8c343c83afdc,1,2026-09-20T02:35:10Z,1,3,0,1,1,0,2
branch:log:mbpp/572#3:small#1,log:mbpp/572#3,mbpp/572,mbpp,small,1,517,980420827,980420928,8c343c83afdc,1,2026-09-20T02:35:11Z,1,3,0,1,1,0,2
branch:log:mbpp/572#3:large#0,log:mbpp/572#3,mbpp/572,mbpp,large,0,518,139158508,139158609,8c343c83afdc,1,2026-09-20T02:35:16Z,1,3,0,1,1,0,2
branch:log:mbpp/572#3:large#1,log:mbpp/572#3,mbpp/572,mbpp,large,1,519,1583955201,1583955302,8c343c83afdc,1,2026-09-20T02:35:16Z,1,3,0,1,1,0,2
branch:log:mbpp/573#2:small#0,log:mbpp/573#2,mbpp/573,mbpp,small,0,520,1712383041,1712383142,8c343c83afdc,1,2026-09-20T02:35:29Z,1,3,0,1,1,0,2
branch:log:mbpp/573#2:small#1,log:mbpp/573#2,mbpp/573,mbpp,small,1,521,1802331015,1802331116,8c343c83afdc,1,2026-09-20T02:35:33Z,1,3,0,1,1,0,2
branch:log:mbpp/573#2:large#0,log:mbpp/573#2,mbpp/573,mbpp,large,0,522,1097313521,1097313622,8c343c83afdc,1,2026-09-20T02:35:36Z,1,3,0,1,1,0,2
branch:log:mbpp/573#2:large#1,log:mbpp/573#2,mbpp/573,mbpp,large,1,523,1870980185,1870980286,8c343c83afdc,1,2026-09-20T02:35:40Z,1,3,0,1,1,0,2
branch:log:mbpp/589#7:small#0,log:mbpp/589#7,mbpp/589,mbpp,small,0,524,669733819,669733920,8c343c83afdc,1,2026-09-20T02:35:40Z,1,3,0,1,1,0,2
branch:log:mbpp/589#7:small#1,log:mbpp/589#7,mbpp/589,mbpp,small,1,525,1528670247,1528670348,8c343c83afdc,1,2026-09-20T02:35:44Z,1,3,0,1,1,0,2
branch:log:mbpp/589#7:large#0,log:mbpp/589#7,mbpp/589,mbpp,large,0,526,1851318308,1851318409,8c343c83afdc,1,2026-09-20T02:35:48Z,1,2,1,1,1,0,1
branch:log:mbpp/589#7:large#1,log:mbpp/589#7,mbpp/589,mbpp,large,1,527,1951233438,1951233539,8c343c83afdc,1,2026-09-20T02:35:49Z,1,2,1,1,1,0,1
branch:log:mbpp/59#0:small#0,log:mbpp/59#0,mbpp/59,mbpp,small,0,528,901996470,901996571,8c343c83afdc,1,2026-09-20T02:35:52Z,1,3,0,1,1,0,2
branch:log:mbpp/59#0:small#1,log:mbpp/59#0,mbpp/59,mbpp,small,1,529,1407323095,1407323196,8c343c83afdc,1,2026-09-20T02:35:53Z,1,3,0,1,1,0,2
branch:log:mbpp/59#0:large#0,log:mbpp/59#0,mbpp/59,mbpp,large,0,530,257109512,257109613,8c343c83afdc,1,2026-09-20T02:35:55Z,1,3,0,1,1,0,2
branch:log:mbpp/59#0:large#1,log:mbpp/59#0,mbpp/59,mbpp,large,1,531,1135362772,1135362873,8c343c83afdc,1,2026-09-20T02:35:57Z,1,3,0,1,1,0,2
branch:log:mbpp/59#1:small#0,log:mbpp/59#1,mbpp/59,mbpp,small,0,532,1533045776,1533045877,8c343c83afdc,1,2026-09-20T02:36:08Z,1,3,0,1,1,0,2
branch:log:mbpp/59#1:small#1,log:mbpp/59#1,mbpp/59,mbpp,small,1,533,857943680,857943781,8c343c83afdc,1,2026-09-20T02:36:08Z,1,3,0,1,1,0,2
branch:log:mbpp/59#1:large#0,log:mbpp/59#1,mbpp/59,mbpp,large,0,534,763500622,763500723,8c343c83afdc,1,2026-09-20T02:36:12Z,1,3,0,1,1,0,2
branch:log:mbpp/59#1:large#1,log:mbpp/59#1,mbpp/59,mbpp,large,1,535,1317918514,1317918615,8c343c83afdc,1,2026-09-20T02:36:12Z,1,3,0,1,1,0,2
branch:log:mbpp/59#2:small#0,log:mbpp/59#2,mbpp/59,mbpp,small,0,536,1726696772,1726696873,8c343c83afdc,1,2026-09-20T02:36:33Z,1,3,0,1,1,0,2
branch:log:mbpp/59#2:small#1,log:mbpp/59#2,mbpp/59,mbpp,small,1,537,1306870673,1306870774,8c343c83afdc,1,2026-09-20T02:36:34Z,1,3,0,1,1,0,2
branch:log:mbpp/59#2:large#0,log:mbpp/59#2,mbpp/59,mbpp,large,0,538,1937256645,1937256746,8c343c83afdc,1,2026-09-20T02:36:36Z,1,3,0,1,1,0,2
branch:log:mbpp/59#2:large#1,log:mbpp/59#2,mbpp/59,mbpp,large,1,539,1722781684,1722781785,8c343c83afdc,1,2026-09-20T02:36:40Z,1,3,0,1,1,0,2
branch:log:mbpp/591#3:small#0,log:mbpp/591#3,mbpp/591,mbpp,small,0,540,304404021,304404122,8c343c83afdc,1,2026-09-20T02:36:41Z,1,3,1,1,1,0,2
branch:log:mbpp/591#3:small#1,log:mbpp/591#3,mbpp/591,mbpp,small,1,541,291881985,291882086,8c343c83afdc,1,2026-09-20T02:36:42Z,1,3,1,1,1,0,2
branch:log:mbpp/591#3:large#0,log:mbpp/591#3,mbpp/591,mbpp,large,0,542,2086496652,2086496753,8c343c83afdc,1,2026-09-20T02:36:47Z,1,2,1,1,1,0,1
branch:log:mbpp/591#3:large#1,log:mbpp/591#3,mbpp/591,mbpp,large,1,543,934414912,934415013,8c343c83afdc,1,2026-09-20T02:36:48Z,1,2,1,1,1,0,1
branch:log:mbpp/591#4:small#0,log:mbpp/591#4,mbpp/591,mbpp,small,0,544,165604455,165604556,8c343c83afdc,1,2026-09-20T02:36:52Z,1,3,0,1,1,0,2
branch:log:mbpp/591#4:small#1,log:mbpp/591#4,mbpp/591,mbpp,small,1,545,2106403407,2106403508,8c343c83afdc,1,2026-09-20T02:36:52Z,1,3,0,1,1,0,2
branch:log:mbpp/591#4:large#0,log:mbpp/591#4,mbpp/591,mbpp,large,0,546,359619176,359619277,8c343c83afdc,1,2026-09-20T02:37:00Z,1,2,1,1,1,0,1
branch:log:mbpp/591#4:large#1,log:mbpp/591#4,mbpp/591,mbpp,large,1,547,584915147,584915248,8c343c83afdc,1,2026-09-20T02:37:00Z,1,2,1,1,1,0,1
branch:log:mbpp/596#4:small#0,log:mbpp/596#4,mbpp/596,mbpp,small,0,548,1478676557,1478676658,8c343c83afdc,1,2026-09-20T02:37:04Z,1,3,0,1,1,0,2
branch:log:mbpp/596#4:small#1,log:mbpp/596#4,mbpp/596,mbpp,small,1,549,591024890,591024991,8c343c83afdc,1,2026-09-20T02:37:05Z,1,3,0,1,1,0,2
branch:log:mbpp/596#4:large#0,log:mbpp/596#4,mbpp/596,mbpp,large,0,550,180550773,180550874,8c343c83afdc,1,2026-09-20T02:37:09Z,1,2,1,1,1,0,1
branch:log:mbpp/596#4:large#1,log:mbpp/596#4,mbpp/596,mbpp,large,1,551,1765167306,1765167407,8c343c83afdc,1,2026-09-20T02:37:10Z,1,2,0,1,1,0,1
branch:log:mbpp/597#0:small#0,log:mbpp/597#0,mbpp/597,mbpp,small,0,552,895223362,895223463,8c343c83afdc,1,2026-09-20T02:37:11Z,1,3,0,1,1,0,2
branch:log:mbpp/597#0:small#1,log:mbpp/597#0,mbpp/597,mbpp,small,1,553,1657618336,1657618437,8c343c83afdc,1,2026-09-20T02:37:13Z,1,3,0,1,1,0,2
branch:log:mbpp/597#0:large#0,log:mbpp/597#0,mbpp/597,mbpp,large,0,554,142336494,142336595,8c343c83afdc,1,2026-09-20T02:37:13Z,1,2,1,1,1,0,1
branch:log:mbpp/597#0:large#1,log:mbpp/597#0,mbpp/597,mbpp,large,1,555,946379379,946379480,8c343c83afdc,1,2026-09-20T02:37:16Z,1,2,1,1,1,0,1
branch:log:mbpp/597#1:small#0,log:mbpp/597#1,mbpp/597,mbpp,small,0,556,1457794263,1457794364,8c343c83afdc,1,2026-09-20T02:37:37Z,1,3,0,1,1,0,2
branch:log:mbpp/597#1:small#1,log:mbpp/597#1,mbpp/597,mbpp,small,1,557,226091330,226091431,8c343c83afdc,1,2026-09-20T02:37:40Z,1,3,0,1,1,0,2
branch:log:mbpp/597#1:large#0,log:mbpp/597#1,mbpp/597,mbpp,large,0,558,1124224632,1124224733,8c343c83afdc,1,2026-09-20T02:37:43Z,1,3,1,1,1,0,2
branch:log:mbpp/597#1:large#1,log:mbpp/597#1,mbpp/597,mbpp,large,1,559,696388968,696389069,8c343c83afdc,1,2026-09-20T02:37:43Z,1,2,1,1,1,0,1
branch:log:mbpp/597#2:small#0,log:mbpp/597#2,mbpp/597,mbpp,small,0,560,481092353,481092454,8c343c83afdc,1,2026-09-20T02:38:02Z,1,3,0,1,1,0,2
branch:log:mbpp/597#2:small#1,log:mbpp/597#2,mbpp/597,mbpp,small,1,561,633787049,633787150,8c343c83afdc,1,2026-09-20T02:38:06Z,1,3,0,1,1,0,2
branch:log:mbpp/597#2:large#0,log:mbpp/597#2,mbpp/597,mbpp,large,0,562,317527182,317527283,8c343c83afdc,1,2026-09-20T02:38:18Z,1,3,0,1,1,0,2
branch:log:mbpp/597#2:large#1,log:mbpp/597#2,mbpp/597,mbpp,large,1,563,1938615438,1938615539,8c343c83afdc,1,2026-09-20T02:38:30Z,1,3,0,1,1,0,2
branch:log:mbpp/597#6:small#0,log:mbpp/597#6,mbpp/597,mbpp,small,0,564,741171161,741171262,8c343c83afdc,1,2026-09-20T02:38:36Z,1,3,0,1,1,0,2
branch:log:mbpp/597#6:small#1,log:mbpp/597#6,mbpp/597,mbpp,small,1,565,1510834702,1510834803,8c343c83afdc,1,2026-09-20T02:38:52Z,1,3,0,1,1,0,2
branch:log:mbpp/597#6:large#0,log:mbpp/597#6,mbpp/597,mbpp,large,0,566,1465701355,1465701456,8c343c83afdc,1,2026-09-20T02:39:09Z,1,3,0,1,1,0,2
branch:log:mbpp/597#6:large#1,log:mbpp/597#6,mbpp/597,mbpp,large,1,567,790418162,790418263,8c343c83afdc,1,2026-09-20T02:39:10Z,1,3,0,1,1,0,2
branch:log:mbpp/597#7:small#0,log:mbpp/597#7,mbpp/597,mbpp,small,0,568,913314737,913314838,8c343c83afdc,1,2026-09-20T02:39:25Z,1,3,0,1,1,0,2
branch:log:mbpp/597#7:small#1,log:mbpp/597#7,mbpp/597,mbpp,small,1,569,512651026,512651127,8c343c83afdc,1,2026-09-20T02:39:35Z,1,3,0,1,1,0,2
branch:log:mbpp/597#7:large#0,log:mbpp/597#7,mbpp/597,mbpp,large,0,570,217825148,217825249,8c343c83afdc,1,2026-09-20T02:40:03Z,1,3,0,1,1,0,2
branch:log:mbpp/597#7:large#1,log:mbpp/597#7,mbpp/597,mbpp,large,1,571,1218356004,1218356105,8c343c83afdc,1,2026-09-20T02:40:05Z,1,3,0,1,1,0,2
