n,horizon,floor,policy,q_spec,behavior,method,bias,bias_mc_se,rmse,coverage_95,coverage_mc_se
250,2,0.2,soft_escalation,correct,misspecified,dr,-0.0005709066162573922,0.0015390826921449178,0.04864907699115446,0.993,0.002636474919281427
250,2,0.2,soft_escalation,misspecified,misspecified,ipw,0.3255903967288531,0.002650109399377931,0.336192152185167,0.014,0.003715373467095872
250,2,0.2,soft_escalation,misspecified,misspecified,gcomp,-0.00621912799300585,0.0009720954820523381,0.0313480814340165,,
250,2,0.2,soft_escalation,misspecified,misspecified,dr,0.001554483476084397,0.0017563028657056065,0.05553315743956091,0.982,0.004204283529925166
250,2,0.5,always_small,correct,known,ipw,-0.0024816744061324342,0.002121836890948923,0.0671107167884389,0.964,0.005891010100144119
250,2,0.5,always_small,correct,known,gcomp,-0.0008913146672881916,0.0012677250139665366,0.04007884761518901,,
250,2,0.5,always_small,correct,known,dr,-0.0012289003365141679,0.001721758579477172,0.05443343043970617,0.956,0.006485676526007139
250,2,0.5,always_small,misspecified,known,ipw,-0.0024816744061324342,0.002121836890948923,0.0671107167884389,0.964,0.005891010100144119
250,2,0.5,always_small,misspecified,known,gcomp,0.04533649379742876,0.0012871054381098925,0.060912900425505456,,
250,2,0.5,always_small,misspecified,known,dr,-0.0017557181189692189,0.0017743655552420838,0.056109778974962964,0.957,0.006414904519944161
250,2,0.5,always_small,correct,misspecified,ipw,-0.0024816744061324342,0.002121836890948923,0.0671107167884389,0.964,0.005891010100144119
250,2,0.5,always_small,correct,misspecified,gcomp,-0.0008913146672881916,0.0012677250139665366,0.04007884761518901,,
250,2,0.5,always_small,correct,misspecified,dr,-0.0012289003365141679,0.001721758579477172,0.05443343043970617,0.956,0.006485676526007139
250,2,0.5,always_small,misspecified,misspecified,ipw,-0.0024816744061324342,0.002121836890948923,0.0671107167884389,0.964,0.005891010100144119
250,2,0.5,always_small,misspecified,misspecified,gcomp,0.04533649379742876,0.0012871054381098925,0.060912900425505456,,
250,2,0.5,always_small,misspecified,misspecified,dr,-0.0017557181189692189,0.0017743655552420838,0.056109778974962964,0.957,0.006414904519944161
250,2,0.5,always_large,correct,known,ipw,0.0028636280127834236,0.0027915849136030692,0.08827997365723439,0.951,0.006826346021115546
250,2,0.5,always_large,correct,known,gcomp,0.0020939392657672823,0.0012800626002494172,0.04051303841907521,,
250,2,0.5,always_large,correct,known,dr,0.002077460973239311,0.001752587628688712,0.05543291149607625,0.943,0.007331507348424336
250,2,0.5,always_large,misspecified,known,ipw,0.0028636280127834236,0.0027915849136030692,0.08827997365723439,0.951,0.006826346021115546
250,2,0.5,always_large,misspecified,known,gcomp,-0.03384990946830301,0.0012938443476340938,0.05308649106619403,,
250,2,0.5,always_large,misspecified,known,dr,0.0021459500217341186,0.001803793268021776,0.057052796470485986,0.942,0.007391616873188169
250,2,0.5,always_large,correct,misspecified,ipw,0.0028636280127834236,0.0027915849136030692,0.08827997365723439,0.951,0.006826346021115546
250,2,0.5,always_large,correct,misspecified,gcomp,0.0020939392657672823,0.0012800626002494172,0.04051303841907521,,
250,2,0.5,always_large,correct,misspecified,dr,0.002077460973239311,0.001752587628688712,0.05543291149607625,0.943,0.007331507348424336
250,2,0.5,always_large,misspecified,misspecified,ipw,0.0028636280127834236,0.0027915849136030692,0.08827997365723439,0.951,0.006826346021115546
250,2,0.5,always_large,misspecified,misspecified,gcomp,-0.03384990946830301,0.0012938443476340938,0.05308649106619403,,
250,2,0.5,always_large,misspecified,misspecified,dr,0.0021459500217341186,0.001803793268021776,0.057052796470485986,0.942,0.007391616873188169
250,2,0.5,fixed_switch,correct,known,ipw,0.0009133540843618376,0.0027380325172575944,0.08654570734113749,0.949,0.006956938982052382
250,2,0.5,fixed_switch,correct,known,gcomp,0.002476898507126988,0.001428049842668533,0.04520422605251731,,
250,2,0.5,fixed_switch,correct,known,dr,0.0023959686862462044,0.0017849217339299453,0.056466807211004055,0.952,0.006759881655768837
250,2,0.5,fixed_switch,misspecified,known,ipw,0.0009133540843618376,0.0027380325172575944,0.08654570734113749,0.949,0.006956938982052382
250,2,0.5,fixed_switch,misspecified,known,gcomp,0.03862541660327542,0.001293844347634094,0.056251950814930625,,
250,2,0.5,fixed_switch,misspecified,known,dr,0.0025833407064681933,0.0017940013968701077,0.056761749622132165,0.949,0.006956938982052382
250,2,0.5,fixed_switch,correct,misspecified,ipw,0.0009133540843618376,0.0027380325172575944,0.08654570734113749,0.949,0.006956938982052382
250,2,0.5,fixed_switch,correct,misspecified,gcomp,0.002476898507126988,0.001428049842668533,0.04520422605251731,,
250,2,0.5,fixed_switch,correct,misspecified,dr,0.0023959686862462044,0.0017849217339299453,0.056466807211004055,0.952,0.006759881655768837
250,2,0.5,fixed_switch,misspecified,misspecified,ipw,0.0009133540843618376,0.0027380325172575944,0.08654570734113749,0.949,0.006956938982052382
250,2,0.5,fixed_switch,misspecified,misspecified,gcomp,0.03862541660327542,0.001293844347634094,0.056251950814930625,,
250,2,0.5,fixed_switch,misspecified,misspecified,dr,0.0025833407064681933,0.0017940013968701077,0.056761749622132165,0.949,0.006956938982052382
250,2,0.5,failure_escalation,correct,known,ipw,-0.003094527691509976,0.0025919907957176634,0.08198337618342832,0.948,0.007021111023192843
250,2,0.5,failure_escalation,correct,known,gcomp,0.0017346412543072787,0.0014282548172990974,0.04517610974393529,,
250,2,0.5,failure_escalation,correct,known,dr,0.0002260187511487075,0.0019820267582118744,0.0626462506832889,0.938,0.00762600813007697
250,2,0.5,failure_escalation,misspecified,known,ipw,-0.003094527691509976,0.0025919907957176634,0.08198337618342832,0.948,0.007021111023192843
250,2,0.5,failure_escalation,misspecified,known,gcomp,-0.013137913392062281,0.0009543453165674233,0.03290089628822064,,
250,2,0.5,failure_escalation,misspecified,known,dr,-0.00024144959084933614,0.0019881517687510065,0.06283989979334062,0.949,0.006956938982052382
250,2,0.5,failure_escalation,correct,misspecified,ipw,-0.003094527691509976,0.0025919907957176634,0.08198337618342832,0.948,0.007021111023192843
250,2,0.5,failure_escalation,correct,misspecified,gcomp,0.0017346412543072787,0.0014282548172990974,0.04517610974393529,,
250,2,0.5,failure_escalation,correct,misspecified,dr,0.0002260187511487075,0.0019820267582118744,0.0626462506832889,0.938,0.00762600813007697
250,2,0.5,failure_escalation,misspecified,misspecified,ipw,-0.003094527691509976,0.0025919907957176634,0.08198337618342832,0.948,0.007021111023192843
250,2,0.5,failure_escalation,misspecified,misspecified,gcomp,-0.013137913392062281,0.0009543453165674233,0.03290089628822064,,
250,2,0.5,failure_escalation,misspecified,misspecified,dr,-0.00024144959084933614,0.0019881517687510065,0.06283989979334062,0.949,0.006956938982052382
250,2,0.5,soft_escalation,correct,known,ipw,-0.001933868871146965,0.002043129859680519,0.0646060762831594,0.952,0.006759881655768837
250,2,0.5,soft_escalation,correct,known,gcomp,0.0015425937215125158,0.0012839582649420253,0.040611326901204205,,
250,2,0.5,soft_escalation,correct,known,dr,0.0006701261672537468,0.0016233442626129159,0.051313355156755745,0.947,0.007084560677981384
250,2,0.5,soft_escalation,misspecified,known,ipw,-0.001933868871146965,0.002043129859680519,0.0646060762831594,0.952,0.006759881655768837
250,2,0.5,soft_escalation,misspecified,known,gcomp,-0.010845984575539145,0.0009396368475832177,0.03161755634680872,,
250,2,0.5,soft_escalation,misspecified,known,dr,0.0002630066073636619,0.0016187966202772656,0.05116591802947342,0.952,0.006759881655768837
250,2,0.5,soft_escalation,correct,misspecified,ipw,-0.001933868871146965,0.002043129859680519,0.0646060762831594,0.952,0.006759881655768837
250,2,0.5,soft_escalation,correct,misspecified,gcomp,0.0015425937215125158,0.0012839582649420253,0.040611326901204205,,
250,2,0.5,soft_escalation,correct,misspecified,dr,0.0006701261672537468,0.0016233442626129159,0.051313355156755745,0.947,0.007084560677981384
250,2,0.5,soft_escalation,misspecified,misspecified,ipw,-0.001933868871146965,0.002043129859680519,0.0646060762831594,0.952,0.006759881655768837
250,2,0.5,soft_escalation,misspecified,misspecified,gcomp,-0.010845984575539145,0.0009396368475832177,0.03161755634680872,,
250,2,0.5,soft_escalation,misspecified,misspecified,dr,0.0002630066073636619,0.0016187966202772656,0.05116591802947342,0.952,0.006759881655768837
250,5,0.05,always_small,correct,known,ipw,0.03511063312005773,0.02427323833790463,0.7680062928566443,0.597,0.01551099609954177
250,5,0.05,always_small,correct,known,gcomp,0.0011530037367297053,0.0022578626525621426,0.07137349109924518,,
250,5,0.05,always_small,correct,known,dr,0.04522927632478567,0.020563910605492203,0.6515345212712429,0.895,0.009694070352540258
250,5,0.05,always_small,misspecified,known,ipw,0.03511063312005773,0.02427323833790463,0.7680062928566443,0.597,0.01551099609954177
250,5,0.05,always_small,misspecified,known,gcomp,0.1422540745374824,0.0017079778394883233,0.15215286009273246,,
250,5,0.05,always_small,misspecified,known,dr,0.05961231537279963,0.021903767002487712,0.6948732704849687,0.693,0.01458598642533305
250,5,0.05,always_small,correct,misspecified,ipw,0.0046869827590634025,0.00617247987147498,0.19514962480974374,0.917,0.008724161850859943
250,5,0.05,always_small,correct,misspecified,gcomp,0.0011530037367297053,0.0022578626525621426,0.07137349109924518,,
250,5,0.05,always_small,correct,misspecified,dr,0.0006619363171992463,0.004486161308561769,0.1417954717289598,0.901,0.009444522221901962
250,5,0.05,always_small,misspecified,misspecified,ipw,0.0046869827590634025,0.00617247987147498,0.19514962480974374,0.917,0.008724161850859943
250,5,0.05,always_small,misspecified,misspecified,gcomp,0.1422540745374824,0.0017079778394883233,0.15215286009273246,,
250,5,0.05,always_small,misspecified,misspecified,dr,0.1242430894463809,0.004357139478666373,0.1854778289912245,0.757,0.013562853682024296
250,5,0.05,always_large,correct,known,ipw,0.0021611439383172567,0.01345471799844598,0.4252682418479079,0.719,0.014214042352547005
250,5,0.05,always_large,correct,known,gcomp,-0.0007025723442244332,0.0011992373861229432,0.03791076029131549,,
250,5,0.05,always_large,correct,known,dr,0.016437785491966606,0.005394202271331929,0.17128491328128814,0.912,0.008958571314668425
250,5,0.05,always_large,misspecified,known,ipw,0.0021611439383172567,0.01345471799844598,0.4252682418479079,0.719,0.014214042352547005
250,5,0.05,always_large,misspecified,known,gcomp,-0.059532521088165445,0.0011691399850958567,0.07006884103193126,,
250,5,0.05,always_large,misspecified,known,dr,0.01632732404205551,0.005627077784508938,0.1786026928657443,0.953,0.00669260786241059
250,5,0.05,always_large,correct,misspecified,ipw,0.2785715732180796,0.009974954168961101,0.4207164512678313,0.928,0.00817410545564467
250,5,0.05,always_large,correct,misspecified,gcomp,-0.0007025723442244332,0.0011992373861229432,0.03791076029131549,,
250,5,0.05,always_large,correct,misspecified,dr,0.011132568403404753,0.006817013493591985,0.2157524863775615,0.965,0.005811626278418119
250,5,0.05,always_large,misspecified,misspecified,ipw,0.2785715732180796,0.009974954168961101,0.4207164512678313,0.928,0.00817410545564467
250,5,0.05,always_large,misspecified,misspecified,gcomp,-0.059532521088165445,0.0011691399850958567,0.07006884103193126,,
250,5,0.05,always_large,misspecified,misspecified,dr,0.0030724680148134366,0.007036285631186967,0.2224168299114673,0.96,0.00619677335393187
250,5,0.05,fixed_switch,correct,known,ipw,0.0060663024992262966,0.008031701149920873,0.25393013835362427,0.897,0.009612023720320294
250,5,0.05,fixed_switch,correct,known,gcomp,-0.0007982537094114269,0.0011828923934430195,0.03739615473595486,,
250,5,0.05,fixed_switch,correct,known,dr,0.00454101333971493,0.00443150328729532,0.1401399442203235,0.919,0.008627803892068941
250,5,0.05,fixed_switch,misspecified,known,ipw,0.0060663024992262966,0.008031701149920873,0.25393013835362427,0.897,0.009612023720320294
250,5,0.05,fixed_switch,misspecified,known,gcomp,-0.05297439140588187,0.0011691399850958567,0.06458953135972394,,
250,5,0.05,fixed_switch,misspecified,known,dr,0.004409872722428593,0.004508734408553566,0.1425756089179914,0.94,0.007509993342207438
250,5,0.05,fixed_switch,correct,misspecified,ipw,0.33169722290036313,0.01038045494181934,0.4665502530640784,0.905,0.009272270487857868
250,5,0.05,fixed_switch,correct,misspecified,gcomp,-0.0007982537094114269,0.0011828923934430195,0.03739615473595486,,
250,5,0.05,fixed_switch,correct,misspecified,dr,0.009039931714719656,0.006295739525721586,0.199194428147386,0.931,0.008014923580421711
250,5,0.05,fixed_switch,misspecified,misspecified,ipw,0.33169722290036313,0.01038045494181934,0.4665502530640784,0.905,0.009272270487857868
250,5,0.05,fixed_switch,misspecified,misspecified,gcomp,-0.05297439140588187,0.0011691399850958567,0.06458953135972394,,
250,5,0.05,fixed_switch,misspecified,misspecified,dr,-0.0047862819479505105,0.006395947049974273,0.202213102993584,0.94,0.007509993342207438
250,5,0.05,failure_escalation,correct,known,ipw,-0.0010446369884988466,0.004162879011055054,0.13158010246788743,0.927,0.008226238508577293
250,5,0.05,failure_escalation,correct,known,gcomp,-0.0007779750893286755,0.0013245448682662976,0.04187206627552728,,
250,5,0.05,failure_escalation,correct,known,dr,-0.0014164625114068436,0.0030105827781924726,0.0951659152308797,0.946,0.0071473071852271785
250,5,0.05,failure_escalation,misspecified,known,ipw,-0.0010446369884988466,0.004162879011055054,0.13158010246788743,0.927,0.008226238508577293
250,5,0.05,failure_escalation,misspecified,known,gcomp,0.011707855267713832,0.001085671066176674,0.036257093888493006,,
250,5,0.05,failure_escalation,misspecified,known,dr,-0.0013962849072799305,0.0029843142543467555,0.09433543898594435,0.952,0.006759881655768837
250,5,0.05,failure_escalation,correct,misspecified,ipw,1.3355515729863392,0.015767351318460757,1.4255029857346673,0.161,0.011622349160131096
250,5,0.05,failure_escalation,correct,misspecified,gcomp,-0.0007779750893286755,0.0013245448682662976,0.04187206627552728,,
250,5,0.05,failure_escalation,correct,misspecified,dr,-0.011552205544661963,0.010041383212753989,0.31758778455963693,0.97,0.0053944415837044735
250,5,0.05,failure_escalation,misspecified,misspecified,ipw,1.3355515729863392,0.015767351318460757,1.4255029857346673,0.161,0.011622349160131096
250,5,0.05,failure_escalation,misspecified,misspecified,gcomp,0.011707855267713832,0.001085671066176674,0.036257093888493006,,
250,5,0.05,failure_escalation,misspecified,misspecified,dr,-0.15318812670384488,0.010379966662119492,0.36208088372881353,0.947,0.007084560677981384
250,5,0.05,soft_escalation,correct,known,ipw,-0.001078545833858331,0.002506278049858127,0.07922317523713114,0.929,0.008121514637061239
250,5,0.05,soft_escalation,correct,known,gcomp,-0.0007281974589422484,0.0012131029772386142,0.03834941311273243,,
250,5,0.05,soft_escalation,correct,known,dr,-0.0008112515146361175,0.001917342410957458,0.06060679704418723,0.934,0.007851369307324675
250,5,0.05,soft_escalation,misspecified,known,ipw,-0.001078545833858331,0.002506278049858127,0.07922317523713114,0.929,0.008121514637061239
250,5,0.05,soft_escalation,misspecified,known,gcomp,0.015393936879558484,0.0010752223837942742,0.03730844896386688,,
250,5,0.05,soft_escalation,misspecified,known,dr,-0.0007698227354032322,0.001901871082047095,0.06011729473419612,0.938,0.00762600813007697
250,5,0.05,soft_escalation,correct,misspecified,ipw,0.9518636367503099,0.00925583248550985,0.9958057780171522,0.028,0.005216895628628198
250,5,0.05,soft_escalation,correct,misspecified,gcomp,-0.0007281974589422484,0.0012131029772386142,0.03834941311273243,,
250,5,0.05,soft_escalation,correct,misspecified,dr,-0.006183496010168023,0.0057186475212025615,0.18085480962692754,0.978,0.004638534251247911
250,5,0.05,soft_escalation,misspecified,misspecified,ipw,0.9518636367503099,0.00925583248550985,0.9958057780171522,0.028,0.005216895628628198
250,5,0.05,soft_escalation,misspecified,misspecified,gcomp,0.015393936879558484,0.0010752223837942742,0.03730844896386688,,
250,5,0.05,soft_escalation,misspecified,misspecified,dr,-0.09187588785111751,0.005985670475961903,0.2103178584052869,0.951,0.006826346021115546
250,5,0.2,always_small,correct,known,ipw,0.01643466626738792,0.017707511764202096,0.5599218830888795,0.602,0.015478888849009803
250,5,0.2,always_small,correct,known,gcomp,0.0009137348430951316,0.0021288192721551414,0.06729171221903282,,
250,5,0.2,always_small,correct,known,dr,0.014323693995283156,0.016104856639302237,0.5092270703475764,0.896,0.009653186002558947
250,5,0.2,always_small,misspecified,known,ipw,0.01643466626738792,0.017707511764202096,0.5599218830888795,0.602,0.015478888849009803
250,5,0.2,always_small,misspecified,known,gcomp,0.13160026091191282,0.0016405983382629674,0.14144787031513492,,
250,5,0.2,always_small,misspecified,known,dr,0.025649060603678855,0.017632171570158037,0.5578892857145233,0.734,0.013972973913952606
250,5,0.2,always_small,correct,misspecified,ipw,0.005966982759063403,0.006163146676248502,0.19488970588321736,0.919,0.008627803892068941
250,5,0.2,always_small,correct,misspecified,gcomp,0.0009137348430951316,0.0021288192721551414,0.06729171221903282,,
250,5,0.2,always_small,correct,misspecified,dr,0.0003364406653222556,0.00441129851081356,0.13942814704813267,0.901,0.009444522221901962
250,5,0.2,always_small,misspecified,misspecified,ipw,0.005966982759063403,0.006163146676248502,0.19488970588321736,0.919,0.008627803892068941
250,5,0.2,always_small,misspecified,misspecified,gcomp,0.13160026091191282,0.0016405983382629674,0.14144787031513492,,
250,5,0.2,always_small,misspecified,misspecified,dr,0.11286261211483588,0.004343555595182238,0.17772331852239984,0.782,0.013056645817360598
250,5,0.2,always_large,correct,known,ipw,0.0024278991551794633,0.01349443146894526,0.4265248828423704,0.723,0.014151713677148785
250,5,0.2,always_large,correct,known,gcomp,-0.0005047878333221563,0.0012051928319706238,0.03809582763542234,,
250,5,0.2,always_large,correct,known,dr,0.01654343964162024,0.005438727081335386,0.17269585376656155,0.921,0.008529888627643386
250,5,0.2,always_large,misspecified,known,ipw,0.0024278991551794633,0.01349443146894526,0.4265248828423704,0.723,0.014151713677148785
250,5,0.2,always_large,misspecified,known,gcomp,-0.05758564077604457,0.0011801432841422605,0.06861086981319084,,
250,5,0.2,always_large,misspecified,known,dr,0.01652702402381575,0.005682111319325619,0.1803531124745201,0.945,0.007209368904418752
250,5,0.2,always_large,correct,misspecified,ipw,0.24605317321807962,0.009836157066292218,0.39647875087780415,0.942,0.007391616873188169
250,5,0.2,always_large,correct,misspecified,gcomp,-0.0005047878333221563,0.0012051928319706238,0.03809582763542234,,
250,5,0.2,always_large,correct,misspecified,dr,0.010891882322887333,0.006674866401120385,0.21125321472552464,0.967,0.005648982209212561
250,5,0.2,always_large,misspecified,misspecified,ipw,0.24605317321807962,0.009836157066292218,0.39647875087780415,0.942,0.007391616873188169
250,5,0.2,always_large,misspecified,misspecified,gcomp,-0.05758564077604457,0.0011801432841422605,0.06861086981319084,,
250,5,0.2,always_large,misspecified,misspecified,dr,0.00582307589014029,0.006892148804457596,0.21791769464746505,0.965,0.005811626278418119
250,5,0.2,fixed_switch,correct,known,ipw,0.005854846769893916,0.00807484538746209,0.2552884723877781,0.895,0.009694070352540258
250,5,0.2,fixed_switch,correct,known,gcomp,-0.0006013960294708968,0.0011887436589951325,0.03757738751561367,,
250,5,0.2,fixed_switch,correct,known,dr,0.004107327538858457,0.004481553147562238,0.14170781360010476,0.925,0.00832916562447884
250,5,0.2,fixed_switch,misspecified,known,ipw,0.005854846769893916,0.00807484538746209,0.2552884723877781,0.895,0.009694070352540258
250,5,0.2,fixed_switch,misspecified,known,gcomp,-0.051027511093761004,0.0011801432841422603,0.06320721732016746,,
250,5,0.2,fixed_switch,misspecified,known,dr,0.00390762507456965,0.004558933485703993,0.14414700893972612,0.938,0.00762600813007697
250,5,0.2,fixed_switch,correct,misspecified,ipw,0.31229242290036313,0.010342778048056419,0.45209804478075954,0.915,0.008819013550278736
250,5,0.2,fixed_switch,correct,misspecified,gcomp,-0.0006013960294708968,0.0011887436589951325,0.03757738751561367,,
250,5,0.2,fixed_switch,correct,misspecified,dr,0.007408858212381156,0.0061711448642412375,0.19519179564348169,0.934,0.007851369307324675
250,5,0.2,fixed_switch,misspecified,misspecified,ipw,0.31229242290036313,0.010342778048056419,0.45209804478075954,0.915,0.008819013550278736
250,5,0.2,fixed_switch,misspecified,misspecified,gcomp,-0.051027511093761004,0.0011801432841422603,0.06320721732016746,,
250,5,0.2,fixed_switch,misspecified,misspecified,dr,-0.003806048086598109,0.006280141493027211,0.19853267488579077,0.94,0.007509993342207438
250,5,0.2,failure_escalation,correct,known,ipw,-0.0005201784542224761,0.004216640937918341,0.13327622190080932,0.921,0.008529888627643386
250,5,0.2,failure_escalation,correct,known,gcomp,-0.0007542211785844742,0.0013316045568948958,0.042094730962835884,,
250,5,0.2,failure_escalation,correct,known,dr,-0.001584913432230963,0.0030481607977864197,0.09635613584770017,0.941,0.007451107300260817
250,5,0.2,failure_escalation,misspecified,known,ipw,-0.0005201784542224761,0.004216640937918341,0.13327622190080932,0.921,0.008529888627643386
250,5,0.2,failure_escalation,misspecified,known,gcomp,0.008670254810600938,0.001066796193497806,0.03481507407465473,,
250,5,0.2,failure_escalation,misspecified,known,dr,-0.0017666818449615072,0.0030185081638067126,0.095422226489294,0.953,0.00669260786241059
250,5,0.2,failure_escalation,correct,misspecified,ipw,1.284446292986339,0.01565994237263115,1.3765140176857489,0.188,0.012355403676124872
250,5,0.2,failure_escalation,correct,misspecified,gcomp,-0.0007542211785844742,0.0013316045568948958,0.042094730962835884,,
250,5,0.2,failure_escalation,correct,misspecified,dr,-0.012249969151877652,0.00997276077171121,0.3154466091061911,0.965,0.005811626278418119
250,5,0.2,failure_escalation,misspecified,misspecified,ipw,1.284446292986339,0.01565994237263115,1.3765140176857489,0.188,0.012355403676124872
250,5,0.2,failure_escalation,misspecified,misspecified,gcomp,0.008670254810600938,0.001066796193497806,0.03481507407465473,,
250,5,0.2,failure_escalation,misspecified,misspecified,dr,-0.13655013729386634,0.010272514731588038,0.3522285825238439,0.943,0.007331507348424336
250,5,0.2,soft_escalation,correct,known,ipw,-0.0008194509636459757,0.0025349305270158133,0.08012564136343428,0.925,0.00832916562447884
250,5,0.2,soft_escalation,correct,known,gcomp,-0.0007244619348047245,0.0012195113026801146,0.03855185410122536,,
250,5,0.2,soft_escalation,correct,known,dr,-0.0009248001962478955,0.0019315705026514377,0.0610580780692399,0.933,0.007906389820898028
250,5,0.2,soft_escalation,misspecified,known,ipw,-0.0008194509636459757,0.0025349305270158133,0.08012564136343428,0.925,0.00832916562447884
250,5,0.2,soft_escalation,misspecified,known,gcomp,0.012138891113214643,0.0010549421811352321,0.03548440192523052,,
250,5,0.2,soft_escalation,misspecified,known,dr,-0.0009209223509475845,0.0019146572334833819,0.060523503759985525,0.938,0.00762600813007697
250,5,0.2,soft_escalation,correct,misspecified,ipw,0.9167134822287101,0.009191493684413165,0.9616458189449709,0.041,0.006270486424512854
250,5,0.2,soft_escalation,correct,misspecified,gcomp,-0.0007244619348047245,0.0012195113026801146,0.03855185410122536,,
250,5,0.2,soft_escalation,correct,misspecified,dr,-0.006834179500381295,0.005700319704271706,0.18029935411870116,0.969,0.005480784615363026
250,5,0.2,soft_escalation,misspecified,misspecified,ipw,0.9167134822287101,0.009191493684413165,0.9616458189449709,0.041,0.006270486424512854
250,5,0.2,soft_escalation,misspecified,misspecified,gcomp,0.012138891113214643,0.0010549421811352321,0.03548440192523052,,
250,5,0.2,soft_escalation,misspecified,misspecified,dr,-0.08285989718279467,0.005938687893894684,0.20517921056562596,0.953,0.00669260786241059
250,5,0.5,always_small,correct,known,ipw,0.0016149827590634027,0.0062238547630959476,0.19672376550206658,0.913,0.008912407082264588
250,5,0.5,always_small,correct,known,gcomp,0.0011444747731491384,0.0013750261250720657,0.0434754640031874,,
250,5,0.5,always_small,correct,known,dr,-0.005355753946160936,0.004707243225375118,0.14887801968184866,0.932,0.00796090447122687
250,5,0.5,always_small,misspecified,known,ipw,0.0016149827590634027,0.0062238547630959476,0.19672376550206658,0.913,0.008912407082264588
250,5,0.5,always_small,misspecified,known,gcomp,0.06957775635058545,0.001310425858243752,0.08097260581706231,,
250,5,0.5,always_small,misspecified,known,dr,-0.005090446417027688,0.004916331764664416,0.15547366448036373,0.942,0.007391616873188169
250,5,0.5,always_small,correct,misspecified,ipw,0.0016149827590634027,0.0062238547630959476,0.19672376550206658,0.913,0.008912407082264588
250,5,0.5,always_small,correct,misspecified,gcomp,0.0011444747731491384,0.0013750261250720657,0.0434754640031874,,
250,5,0.5,always_small,correct,misspecified,dr,-0.005355753946160936,0.004707243225375118,0.14887801968184866,0.932,0.00796090447122687
250,5,0.5,always_small,misspecified,misspecified,ipw,0.0016149827590634027,0.0062238547630959476,0.19672376550206658,0.913,0.008912407082264588
250,5,0.5,always_small,misspecified,misspecified,gcomp,0.06957775635058545,0.001310425858243752,0.08097260581706231,,
250,5,0.5,always_small,misspecified,misspecified,dr,-0.005090446417027688,0.004916331764664416,0.15547366448036373,0.942,0.007391616873188169
250,5,0.5,always_large,correct,known,ipw,0.004752853218079675,0.00832782417582789,0.2632601231894276,0.917,0.008724161850859943
250,5,0.5,always_large,correct,known,gcomp,-0.0001959078874487195,0.0013521765113511913,0.0427386396184108,,
250,5,0.5,always_large,correct,known,dr,0.007162233226019836,0.0045957525639831465,0.1454342403717646,0.932,0.00796090447122687
250,5,0.5,always_large,misspecified,known,ipw,0.004752853218079675,0.00832782417582789,0.2632601231894276,0.917,0.008724161850859943
250,5,0.5,always_large,misspecified,known,gcomp,-0.04953293487777195,0.00129692748617106,0.06429502718785642,,
250,5,0.5,always_large,misspecified,known,dr,0.007837437605825677,0.00469765414149394,0.14868527804354834,0.947,0.007084560677981384
250,5,0.5,always_large,correct,misspecified,ipw,0.004752853218079675,0.00832782417582789,0.2632601231894276,0.917,0.008724161850859943
250,5,0.5,always_large,correct,misspecified,gcomp,-0.0001959078874487195,0.0013521765113511913,0.0427386396184108,,
250,5,0.5,always_large,correct,misspecified,dr,0.007162233226019836,0.0045957525639831465,0.1454342403717646,0.932,0.00796090447122687
250,5,0.5,always_large,misspecified,misspecified,ipw,0.004752853218079675,0.00832782417582789,0.2632601231894276,0.917,0.008724161850859943
250,5,0.5,always_large,misspecified,misspecified,gcomp,-0.04953293487777195,0.00129692748617106,0.06429502718785642,,
250,5,0.5,always_large,misspecified,misspecified,dr,0.007837437605825677,0.00469765414149394,0.14868527804354834,0.947,0.007084560677981384
250,5,0.5,fixed_switch,correct,known,ipw,0.0020556229003632,0.008597453192681582,0.27174714494260815,0.914,0.008865889690267975
250,5,0.5,fixed_switch,correct,known,gcomp,-0.0003188563057892106,0.001330216777540112,0.04204531921531447,,
250,5,0.5,fixed_switch,correct,known,dr,0.0007485669025981812,0.004865111140726001,0.1537732013636066,0.918,0.008676174272108645
250,5,0.5,fixed_switch,misspecified,known,ipw,0.0020556229003632,0.008597453192681582,0.27174714494260815,0.914,0.008865889690267975
250,5,0.5,fixed_switch,misspecified,known,gcomp,-0.04297480519548839,0.00129692748617106,0.05939000559918961,,
250,5,0.5,fixed_switch,misspecified,known,dr,-0.0006115951458307314,0.00493405937092885,0.15595182263313678,0.935,0.0077958322198467015
250,5,0.5,fixed_switch,correct,misspecified,ipw,0.0020556229003632,0.008597453192681582,0.27174714494260815,0.914,0.008865889690267975
250,5,0.5,fixed_switch,correct,misspecified,gcomp,-0.0003188563057892106,0.001330216777540112,0.04204531921531447,,
250,5,0.5,fixed_switch,correct,misspecified,dr,0.0007485669025981812,0.004865111140726001,0.1537732013636066,0.918,0.008676174272108645
250,5,0.5,fixed_switch,misspecified,misspecified,ipw,0.0020556229003632,0.008597453192681582,0.27174714494260815,0.914,0.008865889690267975
250,5,0.5,fixed_switch,misspecified,misspecified,gcomp,-0.04297480519548839,0.00129692748617106,0.05939000559918961,,
250,5,0.5,fixed_switch,misspecified,misspecified,dr,-0.0006115951458307314,0.00493405937092885,0.15595182263313678,0.935,0.0077958322198467015
250,5,0.5,failure_escalation,correct,known,ipw,0.005761812986339037,0.007914180638122333,0.2502095509898596,0.915,0.008819013550278736
